,Contrato,Dirección,tipo,calle,NUMERO,PISO,Nº Serie Contador Esf.1,xcoord,ycoord,localId,USO 2020,2020-1,2020-2,2020-3,2020-4,USO 2018,2018-1,2018-2,2018-3,USO 2019,2019-1,2019-2,2019-3
973,6147714,SANTIAGO 3,DOMESTICO,SANTIAGO,3.0,S/N,61784236,-6.418443916430016,39.561813443990395,10.050.32.3.1925814QD2812N,13.0,18.0,30.0,13.0,,12.0,23.0,36.0,19.0,13.0,32.0,35.0,21.0
974,6147721,BARRIONUEVO ALTO 18,DOMESTICO,BARRIONUEVO ALTO,18.0,S/N,IB1248495,-6.416043704279668,39.5609140444492,10.050.70.18.2125732QD2822N,20.0,17.0,19.0,18.0,,15.0,18.0,20.0,18.0,20.0,18.0,26.0,18.0
975,6147743,"VALLE DEL JERTE, DEL 43",DOMESTICO,VALLE DEL JERTE DEL,43.0,S/N,H02291509,-6.415098910162666,39.56352769351178,10.050.201.43.2127905QD2822N,28.0,32.0,32.0,30.0,,23.0,22.0,24.0,28.0,30.0,29.0,28.0,28.0
976,6147744,"VALLE DEL JERTE, DEL 45",DOMESTICO,VALLE DEL JERTE DEL,45.0,S/N,H02291505,-6.415117212899812,39.56360209411194,10.050.201.45.2127907QD2822N,21.0,27.0,30.0,25.0,,19.0,20.0,31.0,22.0,22.0,26.0,31.0,25.0
977,6147746,"VALLE DEL JERTE, DEL 49",DOMESTICO,VALLE DEL JERTE DEL,49.0,S/N,H02291499,-6.415155287101425,39.56375663502426,10.050.201.49.2127911QD2822N,14.0,19.0,20.0,11.0,,10.0,12.0,20.0,12.0,11.0,11.0,19.0,12.0
978,6147747,"VALLE DEL JERTE, DEL 51",DOMESTICO,VALLE DEL JERTE DEL,51.0,S/N,H02291503,-6.4151733320535715,39.56382983171547,10.050.201.51.2127913QD2822N,27.0,45.0,47.0,26.0,,32.0,34.0,37.0,35.0,36.0,34.0,35.0,25.0
979,6147748,"VALLE DEL JERTE, DEL 53",DOMESTICO,VALLE DEL JERTE DEL,53.0,S/N,H02291501,-6.4151915802219825,39.563904451801996,10.050.201.53.2127915QD2822N,21.0,33.0,51.0,25.0,,24.0,26.0,28.0,24.0,23.0,25.0,31.0,23.0
980,6147750,"VALLE DEL JERTE, DEL 57",DOMESTICO,VALLE DEL JERTE DEL,57.0,S/N,H02291535,-6.41522951965988,39.56405824196268,10.050.201.57.2127918QD2822N,18.0,22.0,24.0,19.0,,19.0,22.0,23.0,20.0,21.0,19.0,21.0,19.0
981,6147751,"VALLE DEL JERTE, DEL 59",DOMESTICO,VALLE DEL JERTE DEL,59.0,S/N,16020142,-6.415316944427958,39.56418646754763,10.050.201.59.2127920QD2822N,44.0,63.0,51.0,48.0,,30.0,37.0,32.0,37.0,37.0,39.0,41.0,41.0
982,6147752,"VALLE DEL JERTE, DEL 44",DOMESTICO,VALLE DEL JERTE DEL,44.0,S/N,A02527804,-6.414966010915655,39.56346875077897,10.050.201.44.2227101QD2822N,1.0,18.0,20.0,20.0,,2.0,3.0,7.0,2.0,1.0,5.0,6.0,2.0
983,6147753,"VALLE DEL JERTE, DEL 46",DOMESTICO,VALLE DEL JERTE DEL,46.0,S/N,BH2291534,-6.414984500363462,39.56354470055286,10.050.201.46.2227103QD2822N,14.0,18.0,18.0,15.0,,15.0,16.0,17.0,14.0,13.0,16.0,14.0,14.0
984,6147754,"VALLE DEL JERTE, DEL 48",DOMESTICO,VALLE DEL JERTE DEL,48.0,S/N,H02291536,-6.415000411658809,39.56360984551973,10.050.201.48.2227105QD2822N,37.0,71.0,72.0,68.0,,39.0,51.0,46.0,34.0,35.0,49.0,53.0,44.0
985,6147755,"VALLE DEL JERTE, DEL 50",DOMESTICO,VALLE DEL JERTE DEL,50.0,S/N,H02291541,-6.4150130308441815,39.56366162932679,10.050.201.50.2227106QD2822N,37.0,53.0,38.0,33.0,,35.0,39.0,45.0,44.0,52.0,50.0,60.0,41.0
986,6147756,"VALLE DEL JERTE, DEL 52",DOMESTICO,VALLE DEL JERTE DEL,52.0,S/N,H02291538,-6.4150266233113,39.563717448186146,10.050.201.52.2227107QD2822N,28.0,32.0,33.0,29.0,,19.0,21.0,22.0,23.0,24.0,27.0,27.0,27.0
987,6147761,LARGA BAJA 7 1º,DOMESTICO,LARGA BAJA,7.0,1º,B02476706,-6.417163543945935,39.56182281426948,10.050.41.7.2026618QD2822N,25.0,33.0,34.0,30.0,,24.0,28.0,29.0,28.0,26.0,29.0,34.0,26.0
988,6147764,BARRIONUEVO ALTO 36 A,DOMESTICO,BARRIONUEVO ALTO,36.0,A,M32420003,-6.415946670768984,39.56033851084066,10.050.70.36.2123506QD2822S,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
989,6147787,SANTIAGO 70,DOMESTICO,SANTIAGO,70.0,S/N,IB1567663,-6.418245358658233,39.563780214862255,10.050.32.70.1927354QD2812N,14.0,14.0,18.0,15.0,,15.0,16.0,18.0,16.0,14.0,17.0,17.0,15.0
990,6147788,BARRIONUEVO BAJO 68,DOMESTICO,BARRIONUEVO BAJO,68.0,S/N,S79552404,-6.415739770225541,39.559055513904326,10.050.70.68.2123563QD2822S,0.0,0.0,0.0,0.0,,0.0,1.0,21.0,2.0,0.0,4.0,18.0,0.0
991,6147790,BARRIONUEVO BAJO 72,DOMESTICO,BARRIONUEVO BAJO,72.0,S/N,B31836629,-6.41573005988246,39.558793930823505,10.050.70.72.2123520QD2822S,24.0,36.0,27.0,23.0,,20.0,22.0,30.0,28.0,23.0,33.0,33.0,25.0
992,6147799,LARGA ALTA 40 A,DOMESTICO,LARGA ALTA,40.0,A,2770085,-6.41675740359485,39.56011898526543,10.050.16.40.2024030QD2822S,12.0,12.0,8.0,11.0,,0.0,12.0,8.0,11.0,12.0,12.0,8.0,11.0
993,6147803,LARGA ALTA 59 A,DOMESTICO,LARGA ALTA,59.0,A,E00456876,-6.416559377173384,39.55970054338767,10.050.39.59.2123547QD2822S,23.0,26.0,29.0,21.0,,15.0,17.0,22.0,23.0,22.0,18.0,18.0,8.0
994,6147804,LARGA ALTA 78,DOMESTICO,LARGA ALTA,78.0,S/N,1485515,-6.416395980143384,39.559023244046024,10.050.39.78.2122712QD2822S,11.0,129.0,28.0,22.0,,14.0,5.0,21.0,7.0,11.0,17.0,22.0,16.0
995,6147805,"CHARCA, RDA. 14",COMERCIAL,CHARCA,14.0,S/N,IBJ565152,-6.420556580981196,39.559182024981276,10.050.8.14.1723510QD2812S,6.0,0.0,4.0,5.0,,9.0,13.0,8.0,7.0,7.0,7.0,5.0,4.0
996,6147816,LARGA ALTA 84,DOMESTICO,LARGA ALTA,84.0,S/N,91031784,-6.416336119898295,39.55887696629612,10.050.39.84.2122715QD2822S,12.0,6.0,13.0,11.0,,14.0,15.0,18.0,13.0,12.0,16.0,16.0,10.0
997,6147818,SANGUINO 47,DOMESTICO,SANGUINO,47.0,S/N,692946,-6.417970647305089,39.55873106818559,10.050.91.47.2021070QD2822S,31.0,46.0,28.0,34.0,,27.0,31.0,28.0,29.0,31.0,38.0,29.0,34.0
998,6147824,VALLE DEL AMBROZ 7,DOMESTICO,VALLE DEL AMBROZ,7.0,S/N,B43804177,-6.418585677420084,39.563892159209566,10.050.204.7.1927534QD2812N,29.0,59.0,85.0,35.0,,28.0,44.0,66.0,37.0,30.0,52.0,77.0,31.0
999,6147825,VALLE DEL AMBROZ 9,DOMESTICO,VALLE DEL AMBROZ,9.0,S/N,B31836628,-6.418662272927398,39.56388044311614,10.050.204.9.1927535QD2812N,33.0,0.0,0.0,0.0,,37.0,42.0,45.0,39.0,34.0,18.0,4.0,0.0
1000,6147826,VALLE DEL AMBROZ 11,DOMESTICO,VALLE DEL AMBROZ,11.0,S/N,B43804181,-6.418736332744587,39.563869152583294,10.050.204.11.1927536QD2812N,45.0,55.0,59.0,46.0,,50.0,57.0,58.0,51.0,47.0,44.0,47.0,44.0
1001,6147827,VALLE DEL AMBROZ 13,DOMESTICO,VALLE DEL AMBROZ,13.0,S/N,B43804183,-6.418814024891813,39.563857366170296,10.050.204.13.1927537QD2812N,29.0,46.0,81.0,39.0,,31.0,50.0,86.0,51.0,30.0,55.0,94.0,52.0
1002,6147828,VALLE DEL AMBROZ 15,DOMESTICO,VALLE DEL AMBROZ,15.0,S/N,B43804185,-6.414776494391172,39.56236976836664,10.050.179.15.2225204QD2822N,20.0,24.0,25.0,20.0,,14.0,23.0,33.0,21.0,21.0,30.0,31.0,19.0
1003,6147829,VALLE DEL AMBROZ 17,DOMESTICO,VALLE DEL AMBROZ,17.0,S/N,B43804184,-6.418964591690498,39.56383438880884,10.050.204.17.1927539QD2812N,14.0,14.0,27.0,16.0,,13.0,15.0,23.0,14.0,14.0,17.0,26.0,14.0
1004,6147830,VALLE DEL AMBROZ 19,DOMESTICO,VALLE DEL AMBROZ,19.0,S/N,B43804186,-6.4190404839673265,39.56382280097596,10.050.204.19.1927540QD2812N,23.0,27.0,30.0,30.0,,19.0,21.0,27.0,23.0,24.0,25.0,25.0,23.0
1005,6147831,VALLE DEL AMBROZ 21,DOMESTICO,VALLE DEL AMBROZ,21.0,S/N,B43804156,-6.41911525791895,39.563811395442826,10.050.204.21.1927541QD2812N,18.0,28.0,18.0,19.0,,16.0,17.0,21.0,19.0,19.0,22.0,22.0,18.0
1006,6147832,VALLE DEL AMBROZ 23,DOMESTICO,VALLE DEL AMBROZ,23.0,S/N,IB4384182,-6.419194696777979,39.56379926922149,10.050.204.23.1927542QD2812N,21.0,25.0,24.0,26.0,,21.0,22.0,21.0,22.0,22.0,24.0,23.0,23.0
1007,6147833,VALLE DEL AMBROZ 25,DOMESTICO,VALLE DEL AMBROZ,25.0,S/N,B43804179,-6.41927095133859,39.5637876397392,10.050.204.25.1927543QD2812N,0.0,0.0,15.0,0.0,,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0
1008,6147834,VALLE DEL AMBROZ 27,DOMESTICO,VALLE DEL AMBROZ,27.0,S/N,B43804180,-6.419349032606911,39.563775712967995,10.050.204.27.1927544QD2812N,28.0,32.0,31.0,28.0,,22.0,24.0,27.0,28.0,29.0,32.0,29.0,29.0
1009,6147835,VALLE DEL AMBROZ 29,DOMESTICO,VALLE DEL AMBROZ,29.0,S/N,43804178,-6.419409151116576,39.56376654909202,10.050.204.29.1927545QD2812N,32.0,38.0,38.0,31.0,,44.0,42.0,42.0,34.0,33.0,34.0,37.0,31.0
1010,6148032,LARGA ALTA 23,DOMESTICO,LARGA ALTA,23.0,S/N,51567658,-6.416856040422893,39.56085106279657,10.050.39.23.2125740QD2822N,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1011,6148039,BARRIONUEVO ALTO 6,DOMESTICO,BARRIONUEVO ALTO,6.0,S/N,17057012,-6.41613684896789,39.56146034816085,10.050.70.6.2125728QD2822N,34.0,48.0,45.0,37.0,,32.0,36.0,50.0,33.0,34.0,39.0,43.0,38.0
1012,6148046,GABRIEL Y GALAN 14,DOMESTICO,GABRIEL Y GALAN,14.0,S/N,,-6.418505765585472,39.56051649673156,10.050.12.14.1924127QD2812S,0.0,0.0,0.0,0.0,,17.0,22.0,22.0,19.0,18.0,22.0,28.0,20.0
1013,6148048,LARGA BAJA 28 1,DOMESTICO,LARGA BAJA,28.0,1,,-6.417207804299152,39.5623612509541,10.050.41.28.2125765QD2822N,0.0,0.0,0.0,0.0,,20.0,22.0,32.0,22.0,17.0,21.0,27.0,19.0
1014,6148051,LARGA BAJA 84,DOMESTICO,LARGA BAJA,84.0,S/N,,-6.417708686614379,39.56397457481679,10.050.41.84.2027121QD2822N,0.0,0.0,0.0,0.0,,14.0,15.0,18.0,13.0,12.0,16.0,16.0,10.0
1015,6148053,PARRA 17,DOMESTICO,PARRA,17.0,S/N,22882106,-6.418138836641945,39.560722559434936,10.050.15.17.2024083QD2822S,0.0,39.0,21.0,29.0,,0.0,0.0,0.0,0.0,0.0,1.0,6.0,25.0
1016,6148056,SANTIAGO 50,DOMESTICO,SANTIAGO,50.0,S/N,,-6.418281457561271,39.56332490483327,10.050.32.50.1927344QD2812N,0.0,0.0,0.0,0.0,,11.0,17.0,19.0,11.0,22.0,21.0,30.0,20.0
1017,6148088,"NUÑEZ DE BALBOA, TRVA 8 1º-C",DOMESTICO,NUÑEZ DE BALBOA TRVA,8.0,1º-C,R96458852,-6.418782599124295,39.558908025653125,10.050.99.8.1922011QD2812S,0.0,0.0,1.0,0.0,,5.0,7.0,8.0,5.0,0.0,0.0,0.0,1.0
1018,6148089,"CHARCA, RDA. 12 1º-C",DOMESTICO,CHARCA,12.0,1º-C,J411079,-6.420489038731066,39.55938718109793,10.050.8.12.1723505QD2812S,11.0,38.0,25.0,24.0,,13.0,13.0,17.0,20.0,11.0,25.0,26.0,22.0
1019,6148090,LARGA BAJA 70,DOMESTICO,LARGA BAJA,70.0,S/N,2876598,-6.41754619538614,39.563589085953296,10.050.41.70.2027114QD2822N,55.0,94.0,113.0,81.0,,67.0,79.0,111.0,79.0,62.0,74.0,87.0,74.0
1020,6148095,IGLESIA 5 2º-IZ,DOMESTICO,IGLESIA,5.0,2º-IZ,K445896,-6.419047629706802,39.560746186064925,10.050.14.5.1924135QD2812S,0.0,5.0,3.0,0.0,,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0
1021,6148099,NUEVA 14,DOMESTICO,NUEVA,14.0,S/N,5156757,-6.420664991558727,39.561284074196365,10.050.105.14.1725013QD2812N,2.0,0.0,21.0,19.0,,1.0,11.0,5.0,2.0,2.0,9.0,5.0,3.0
1022,6148104,LARGA ALTA 63,COMERCIAL,LARGA ALTA,63.0,S/N,330021,-6.416517077721098,39.5595922182943,10.050.39.63.2123545QD2822S,2.0,0.0,0.0,0.0,,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0
1023,6148111,SANGUINO 58,DOMESTICO,SANGUINO,58.0,S/N,31402176,-6.417770785085846,39.558176001357296,10.050.91.58.2021716QD2822S,9.0,0.0,0.0,0.0,,9.0,9.0,9.0,9.0,9.0,12.0,12.0,9.0
1024,6148118,LARGA BAJA 14,DOMESTICO,LARGA BAJA,14.0,S/N,31807269,-6.417096231988377,39.56200887479725,10.050.41.14.2125758QD2822N,32.0,64.0,56.0,33.0,,27.0,25.0,53.0,25.0,25.0,30.0,44.0,28.0
1025,6148120,SANTIAGO 17,DOMESTICO,SANTIAGO,17.0,S/N,1417790,-6.418438509511823,39.56219132610294,10.050.32.17.1926608QD2812N,18.0,14.0,20.0,21.0,,15.0,15.0,22.0,22.0,18.0,16.0,24.0,21.0
1026,6148123,CUATRO LUGARES 6,DOMESTICO,CUATRO LUGARES,6.0,S/N,121002951,-6.4147653367284105,39.5563416639962,10.050.85.6.2219102QD2821N,47.0,75.0,68.0,51.0,,45.0,50.0,53.0,48.0,49.0,53.0,60.0,48.0
1027,6148124,SANTIAGO 28,DOMESTICO,SANTIAGO,28.0,S/N,K454945,-6.418399050655007,39.56285645623233,10.050.32.28.1926216QD2812N,25.0,38.0,29.0,32.0,,26.0,28.0,28.0,26.0,26.0,29.0,24.0,32.0
1028,6148127,LARGA ALTA 73,DOMESTICO,LARGA ALTA,73.0,S/N,L906501,-6.416425283290568,39.55934054867225,10.050.39.73.2123541QD2822S,9.0,0.0,30.0,30.0,,32.0,6.0,1.0,23.0,9.0,11.0,18.0,12.0
1029,6148128,MONFRAGUE 3,DOMESTICO,MONFRAGUE,3.0,S/N,101252522,-6.413990436343536,39.56180219986187,10.050.202.3.2225514QD2822N,32.0,57.0,58.0,40.0,,34.0,37.0,35.0,35.0,33.0,36.0,37.0,36.0
1030,6148131,SANGUINO 30,DOMESTICO,SANGUINO,30.0,S/N,334849,-6.418106555356712,39.55888237342831,10.050.91.30.2021702QD2822S,12.0,14.0,12.0,10.0,,13.0,14.0,14.0,12.0,12.0,12.0,15.0,11.0
1031,6148136,BARRIONUEVO ALTO 6 A,NO DOMESTICO,BARRIONUEVO ALTO,6.0,A,17057011,-6.41613684896789,39.56146034816085,10.050.70.6.2125728QD2822N,2.0,17.0,11.0,16.0,,0.0,4.0,2.0,4.0,2.0,6.0,13.0,10.0
1032,6148139,SANTIAGO 36,DOMESTICO,SANTIAGO,36.0,S/N,,-6.418354415384065,39.56307446655044,10.050.32.36.1927335QD2812N,0.0,0.0,0.0,0.0,,21.0,19.0,16.0,20.0,19.0,19.0,17.0,22.0
1033,6148148,SANTIAGO 43,DOMESTICO,SANTIAGO,43.0,S/N,501857105,-6.418398773253321,39.56305842602587,10.050.32.43.1927516QD2812N,5.0,1.0,13.0,9.0,,14.0,9.0,9.0,7.0,15.0,9.0,9.0,0.0
1034,6148149,LARGA ALTA 83 A,COMERCIAL,LARGA ALTA,83.0,A,332382,-6.417825245436447,39.56395752728518,10.050.41.83.1927306QD2812N,18.0,15.0,19.0,20.0,,44.0,24.0,24.0,25.0,22.0,25.0,24.0,24.0
1035,6148166,LARGA ALTA 54 A,DOMESTICO,LARGA ALTA,54.0,A,333838,-6.416621410411626,39.559678590556146,10.050.39.54.2024037QD2822S,7.0,15.0,9.0,10.0,,7.0,11.0,11.0,11.0,7.0,13.0,10.0,10.0
1036,6148170,MALVINAS 37,DOMESTICO,MALVINAS,37.0,S/N,61252771,-6.41794864165286,39.555120814485484,10.050.130.37.2018608QD2821N,26.0,36.0,33.0,33.0,,30.0,24.0,28.0,26.0,27.0,32.0,33.0,32.0
1037,6148172,LARGA ALTA 77 1º,DOMESTICO,LARGA ALTA,77.0,1º,J400149,-6.416389472789793,39.559233002990624,10.050.39.77.2123539QD2822S,0.0,1.0,1.0,0.0,,11.0,1.0,23.0,0.0,0.0,1.0,32.0,0.0
1038,6148177,LARGA BAJA 71,DOMESTICO,LARGA BAJA,71.0,S/N,211659,-6.4177074985018505,39.56368357065486,10.050.41.71.1927312QD2812N,29.0,16.0,1.0,26.0,,26.0,28.0,12.0,29.0,31.0,30.0,14.0,30.0
1039,6148180,MALVINAS 32 A,DOMESTICO,MALVINAS,32.0,A,52037288,-6.417867517842235,39.55481992053203,10.050.130.32.2018613QD2821N,20.0,48.0,28.0,27.0,,25.0,25.0,25.0,23.0,21.0,24.0,30.0,24.0
1040,6148184,DIPUTACION 22,DOMESTICO,DIPUTACION,22.0,S/N,6829,-6.415988517729234,39.55535982288422,10.050.133.22.2118107QD2821N,16.0,18.0,16.0,17.0,,3.0,8.0,14.0,14.0,16.0,17.0,16.0,17.0
1041,6148194,AV.EJIDO DE ABAJO 18 GUARDERIA-GUARD,MUNICIPAL,EJIDO DE ABAJO,18.0,GUARDERIA-GUARD,K965864,-6.415352471078183,39.56129072866056,10.050.176.18.2224103QD2822S,49.0,14.0,46.0,54.0,,32.0,30.0,35.0,34.0,29.0,27.0,31.0,32.0
1042,6148239,PARRA 5 A,DOMESTICO,PARRA,5.0,A,22,-6.418159667475697,39.56123706134839,10.050.15.5.2024090QD2822S,16.0,5.0,12.0,9.0,,18.0,19.0,13.0,17.0,17.0,18.0,12.0,9.0
1043,6148240,AV.CONSTITUCION 16,DOMESTICO,CONSTITUCION,16.0,S/N,1750271,-6.417933256633097,39.56154561785951,10.050.42.16.1925206QD2812N,17.0,23.0,22.0,21.0,,16.0,22.0,21.0,17.0,17.0,21.0,20.0,17.0
1044,6148256,LARGA BAJA 34 BAJO-A,DOMESTICO,LARGA BAJA,34.0,BAJO-A,516570,-6.417237143241802,39.56253974041538,10.050.41.34.2125769QD2822N,7.0,7.0,11.0,9.0,,6.0,7.0,9.0,8.0,7.0,7.0,8.0,9.0
1045,6148258,LARGA BAJA 34 1º-A,DOMESTICO,LARGA BAJA,34.0,1º-A,453949,-6.417237143241802,39.56253974041538,10.050.41.34.2125769QD2822N,13.0,6.0,10.0,14.0,,17.0,17.0,15.0,14.0,13.0,17.0,13.0,13.0
1046,6148259,LARGA BAJA 34 1º-B,DOMESTICO,LARGA BAJA,34.0,1º-B,453978,-6.417237143241802,39.56253974041538,10.050.41.34.2125769QD2822N,26.0,29.0,25.0,29.0,,25.0,22.0,23.0,23.0,24.0,22.0,25.0,25.0
1047,6148261,LARGA BAJA 34 A,DOMESTICO,LARGA BAJA,34.0,A,187436,-6.417237143241802,39.56253974041538,10.050.41.34.2125769QD2822N,13.0,16.0,14.0,13.0,,16.0,15.0,18.0,17.0,17.0,18.0,19.0,12.0
1048,6148262,SANTIAGO 30 .,DOMESTICO,SANTIAGO,30.0,.,61753660,-6.418391836381967,39.562912870763796,10.050.32.30.1926217QD2812N,23.0,28.0,30.0,22.0,,23.0,27.0,31.0,24.0,24.0,32.0,38.0,24.0
1049,6148263,SANTIAGO 55,DOMESTICO,SANTIAGO,55.0,S/N,1523067,-6.418344847562498,39.563444792355725,10.050.32.55.1927510QD2812N,6.0,5.0,0.0,0.0,,9.0,10.0,12.0,11.0,6.0,11.0,14.0,15.0
1050,6148267,"CHARCA, RDA. 16 E",DOMESTICO,CHARCA,16.0,E,J349150,-6.420712145041757,39.55878858133999,10.050.8.16.1723513QD2812S,28.0,28.0,20.0,26.0,,14.0,15.0,19.0,31.0,29.0,29.0,24.0,29.0
1051,6148272,LARGA ALTA 105 1º,DOMESTICO,LARGA ALTA,105.0,1º,17057015,-6.416036800023034,39.55828095555009,10.050.39.105.2123525QD2822S,48.0,53.0,56.0,60.0,,50.0,54.0,54.0,50.0,47.0,56.0,61.0,51.0
1052,6148282,"CHARCA, RDA. 14 A",DOMESTICO,CHARCA,14.0,A,J419798,-6.420556580981196,39.559182024981276,10.050.8.14.1723510QD2812S,41.0,0.0,0.0,0.0,,35.0,37.0,37.0,39.0,42.0,20.0,7.0,14.0
1053,6148287,SAN BLAS 9 A,DOMESTICO,SAN BLAS,9.0,A,79053,-6.416334558957157,39.55668701850952,10.050.29.9.2120509QD2822S,42.0,17.0,17.0,28.0,,32.0,33.0,37.0,40.0,42.0,46.0,20.0,27.0
1054,6148288,LARGA BAJA 78 2º-DCH,DOMESTICO,LARGA BAJA,78.0,2º-DCH,6808844,-6.416395980143384,39.559023244046024,10.050.39.78.2122712QD2822S,28.0,36.0,30.0,29.0,,25.0,25.0,30.0,27.0,29.0,29.0,34.0,28.0
1055,6148289,LARGA BAJA 13 1º-A,DOMESTICO,LARGA BAJA,13.0,1º-A,J025270,-6.417210857180656,39.56205637750932,10.050.41.13.2026615QD2822N,8.0,9.0,8.0,3.0,,9.0,6.0,9.0,8.0,7.0,8.0,8.0,8.0
1056,6148295,C/ MADRID 3,DOMESTICO,MADRID,3.0,S/N,J767442,-6.414794995496445,39.55538028934899,10.050.163.3.2318805QD2821N,33.0,50.0,41.0,39.0,,34.0,37.0,32.0,37.0,34.0,36.0,36.0,35.0
1057,6148308,LARGA ALTA 77 3º-D,DOMESTICO,LARGA ALTA,77.0,3º-D,J400220,-6.416389472789793,39.559233002990624,10.050.39.77.2123539QD2822S,0.0,20.0,13.0,10.0,,0.0,0.0,0.0,0.0,0.0,13.0,14.0,10.0
1058,6148309,LARGA ALTA 107,DOMESTICO,LARGA ALTA,107.0,S/N,72198,-6.416020840318855,39.558228084015724,10.050.39.107.2123524QD2822S,36.0,43.0,39.0,41.0,,37.0,39.0,38.0,41.0,36.0,39.0,41.0,40.0
1059,6148310,VIRGEN GUADALUPE 7,DOMESTICO,VIRGEN GUADALUPE,7.0,S/N,1607243,-6.416470153925466,39.55642959638492,10.050.24.7.2119005QD2821N,11.0,21.0,29.0,22.0,,14.0,14.0,18.0,12.0,11.0,16.0,9.0,18.0
1060,6148311,"CHARCA, RDA. 12 D",DOMESTICO,CHARCA,12.0,D,J411085,-6.420489038731066,39.55938718109793,10.050.8.12.1723505QD2812S,14.0,18.0,17.0,18.0,,13.0,17.0,16.0,14.0,14.0,15.0,14.0,12.0
1061,6148313,LARGA ALTA 83 A -1º,DOMESTICO,LARGA ALTA,83.0,A--1º,471835,-6.417825245436447,39.56395752728518,10.050.41.83.1927306QD2812N,25.0,34.0,34.0,30.0,,23.0,25.0,27.0,26.0,24.0,30.0,28.0,25.0
1062,6148319,"NUÑEZ DE BALBOA, TRVA 8 C",DOMESTICO,NUÑEZ DE BALBOA TRVA,8.0,C,R96458853,-6.418782599124295,39.558908025653125,10.050.99.8.1922011QD2812S,32.0,41.0,45.0,36.0,,30.0,33.0,37.0,33.0,32.0,35.0,40.0,28.0
1063,6148325,"CHARCA, RDA. 14 1º-E",DOMESTICO,CHARCA,14.0,1º-E,J419662,-6.420556580981196,39.559182024981276,10.050.8.14.1723510QD2812S,28.0,22.0,24.0,29.0,,26.0,27.0,23.0,28.0,29.0,27.0,25.0,29.0
1064,6148327,"VALLE DEL JERTE, DEL 47",DOMESTICO,VALLE DEL JERTE DEL,47.0,S/N,H02291507,-6.415136366852354,39.563679743285235,10.050.201.47.2127909QD2822N,25.0,32.0,26.0,29.0,,21.0,23.0,22.0,23.0,23.0,25.0,26.0,25.0
1065,6148331,LAS ERAS 1 B/F,DOMESTICO,LAS ERAS,1.0,B/F,C030109,-6.417375855787323,39.55259862017526,10.050.139.1.2016101QD2821N,23.0,30.0,25.0,17.0,,19.0,21.0,37.0,27.0,24.0,29.0,40.0,28.0
1066,6148335,SANTIAGO 62 A,DOMESTICO,SANTIAGO,62.0,A,15233173,-6.418262297852682,39.563624830307084,10.050.32.62.1927350QD2812N,22.0,22.0,25.0,22.0,,20.0,23.0,20.0,20.0,23.0,25.0,32.0,23.0
1067,6148340,CANTARRANA 23,DOMESTICO,CANTARRANA,23.0,S/N,81202430,-6.418709839919354,39.557915797856694,10.050.119.23.1921440QD2812S,31.0,41.0,33.0,34.0,,32.0,34.0,28.0,33.0,31.0,31.0,31.0,30.0
1068,6148341,CANTARRANA 29,DOMESTICO,CANTARRANA,29.0,S/N,81202443,-6.418668311362131,39.557753050771595,10.050.119.29.1921437QD2812S,18.0,30.0,23.0,22.0,,17.0,20.0,37.0,20.0,16.0,18.0,26.0,18.0
1069,6148344,LOBO 32,DOMESTICO,LOBO,32.0,S/N,81053559,-6.418225304727415,39.55788437121439,10.050.95.32.1921432QD2812S,27.0,37.0,36.0,34.0,,23.0,25.0,37.0,29.0,25.0,28.0,36.0,27.0
1070,6148345,LOBO 36,DOMESTICO,LOBO,36.0,S/N,81052579,-6.418181775710203,39.55778969463136,10.050.95.36.1921434QD2812S,17.0,23.0,34.0,23.0,,16.0,21.0,33.0,22.0,18.0,24.0,37.0,23.0
1071,6148346,AV.CONSTITUCION 31,DOMESTICO,CONSTITUCION,31.0,S/N,18-198323,-6.4187883768185126,39.561463187104515,10.050.42.31.1924105QD2812S,0.0,49.0,30.0,18.0,,0.0,0.0,0.0,0.0,0.0,4.0,21.0,17.0
1072,6148355,LARGA BAJA 110,DOMESTICO,LARGA BAJA,110.0,S/N,81149034,-6.416038230043749,39.55800109021845,10.050.39.110.2121504QD2822S,24.0,46.0,34.0,28.0,,19.0,20.0,22.0,18.0,18.0,27.0,29.0,28.0
1073,6148357,LOBO 27 IZQ,DOMESTICO,LOBO,27.0,IZQ,692963,-6.417752099751044,39.55720430347074,10.050.95.27.2021733QD2822S,17.0,28.0,17.0,27.0,,20.0,14.0,19.0,16.0,15.0,17.0,18.0,15.0
1074,6148358,LOBO 27 DCH,DOMESTICO,LOBO,27.0,DCH,692943,-6.417752099751044,39.55720430347074,10.050.95.27.2021733QD2822S,7.0,11.0,19.0,0.0,,23.0,16.0,20.0,18.0,21.0,19.0,20.0,16.0
1075,6148362,CANTARRANA 11,DOMESTICO,CANTARRANA,11.0,S/N,81202451,-6.418793143840429,39.55824265327883,10.050.119.11.1921446QD2812S,1.0,0.0,8.0,0.0,,0.0,4.0,0.0,3.0,0.0,6.0,0.0,1.0
